Campaign_Start,Campaign_End,Executed_Date,Campaign_Id,Campaign,Campaign_Category,Category,Market_Area,Channel,Provider,Targeted_Sent,Delivered,Opened_Displayed,Clicked,Unsubscription,Model,HYBRIS_ID,date
20170731,20170807,20170731,8307,SEPCO_Soundbar_XSell-Flagship_PN,GCRM,ONCE,PH,PUSH,,9766,6060,4304,505,,,0000008307,2017-07-31
20170731,20170807,20170731,8306,SEPCO_Soundbar_XSell-IMMT_PN,GCRM,ONCE,PH,PUSH,,56144,31859,22772,1535,,,0000008306,2017-07-31
20170801,20170808,20170801,8317,SEPCO_J7Pro_Launch_FS_PN,GCRM,ONCE,PH,PUSH,,15116,,,,,J,0000008317,2017-08-01
20170801,20170808,20170801,8314,SEPCO_J7Pro_Launch_LeadSc_PN,GCRM,ONCE,PH,PUSH,,21626,,,,,J,0000008314,2017-08-01
20170801,20170808,20170801,8318,SEPCO_J7Pro_Launch_MT-Loy_PN,GCRM,ONCE,PH,PUSH,,22734,,,,,J,0000008318,2017-08-01
20170801,20170808,20170801,8315,SEPCO_J7Pro_Launch_Ret_PN,GCRM,ONCE,PH,PUSH,,269346,,,,,J,0000008315,2017-08-01
20170801,20170808,20170801,8316,SEPCO_J7Pro_Launch_Upgr_PN,GCRM,ONCE,PH,PUSH,,444187,,,,,J,0000008316,2017-08-01
20170801,20170808,20170801,8313,TSE_S8_BigBoldPromotionLaunch_PN,GCRM,ONCE,TH,PUSH,,559561,217120,162491,20924,,S8,0000008313,2017-08-01
20170802,20170809,20170802,8325,TSE_SamsungPay_mPay_Mastercard_PN,GCRM,ONCE,TH,PUSH,,624596,429937,318424,38732,,,0000008325,2017-08-02
20170804,20170813,20170804,8419,SME_S8_LongTail_Hi-PPM_DN_Promo_Push,GCRM,ONCE,MY,PUSH,,50,,,,,S8,0000008419,2017-08-04
20170804,20170818,20170804,8438,SME_S8_LongTail_Hi-PPM_DN_Promo_Push,GCRM,ONCE,MY,PUSH,,7167,2744,2052,236,,S8,0000008438,2017-08-04
20170804,20170813,20170804,8418,SME_S8_LongTail_Hi-PPM_DN_USP_Push,GCRM,ONCE,MY,PUSH,,50,,,,,S8,0000008418,2017-08-04
20170804,20170818,20170804,8437,SME_S8_LongTail_Hi-PPM_DN_USP_Push,GCRM,ONCE,MY,PUSH,,7168,2851,2148,192,,S8,0000008437,2017-08-04
20170804,20170813,20170804,8420,SME_S8_Longtail_Hi-PPM_SMU_Promo_Push,GCRM,ONCE,MY,PUSH,,49,,,,,S8,0000008420,2017-08-04
20170804,20170818,20170804,8426,SME_S8_Longtail_Hi-PPM_SMU_Promo_Push,GCRM,ONCE,MY,PUSH,,6282,4155,3424,496,,S8,0000008426,2017-08-04
20170804,20170813,20170804,8421,SME_S8_Longtail_Hi-PPM_SMU_USP_Push,GCRM,ONCE,MY,PUSH,,49,,,,,S8,0000008421,2017-08-04
20170804,20170818,20170804,8425,SME_S8_Longtail_Hi-PPM_SMU_USP_Push,GCRM,ONCE,MY,PUSH,,6286,4215,3452,345,,S8,0000008425,2017-08-04
20170804,20170830,20170804,8429,SME_CnS_CustomerService_DN_PN,GCRM,ONCE,MY,PUSH,,59467,23208,16014,1384,,,0000008429,2017-08-04
20170804,20170830,20170804,8430,SME_CnS_CustomerService_DP_PN,GCRM,ONCE,MY,PUSH,,146005,60367,43219,3626,,,0000008430,2017-08-04
20170804,20170830,20170804,8428,SME_CnS_CustomerService_SMU_PN,GCRM,ONCE,MY,PUSH,,105690,51690,40913,3990,,,0000008428,2017-08-04
20170804,20170830,20170804,8432,SME_CnS_CustomerService_SSF_PN,GCRM,ONCE,MY,PUSH,,27641,15253,12595,1220,,,0000008432,2017-08-04
20170804,20170830,20170804,8427,SME_CnS_CustomerService_TF_PN,GCRM,ONCE,MY,PUSH,,53785,16052,10022,1084,,,0000008427,2017-08-04
20170804,20170830,20170804,8431,SME_CnS_CustomerService_Unseg_PN,GCRM,ONCE,MY,PUSH,,89310,50826,27334,3146,,,0000008431,2017-08-04
20170810,20170817,20170810,8570,SAVINA_DA_REF_Promo_CEDA_PN,GCRM,ONCE,VN,PUSH,,19410,,,,,REF,0000008570,2017-08-10
20170810,20170817,20170810,8568,SAVINA_DA_REF_Promo_EngagedRef_PN,GCRM,ONCE,VN,PUSH,,11595,,,,,REF,0000008568,2017-08-10
20170810,20170817,20170810,8569,SAVINA_DA_REF_Promo_Flagship_PN,GCRM,ONCE,VN,PUSH,,375133,,,,,REF,0000008569,2017-08-10
20170810,20170817,20170810,8566,SAVINA_DA_REF_Promo_Intenders_PN,GCRM,ONCE,VN,PUSH,,262,132,72,17,,REF,0000008566,2017-08-10
20170810,20170817,20170810,8567,SAVINA_DA_REF_Promo_Own2orMore_PN,GCRM,ONCE,VN,PUSH,,103174,,,,,REF,0000008567,2017-08-10
20170810,20170817,20170810,8571,SAVINA_DA_REF_Promo_TF_SSF_PN,GCRM,ONCE,VN,PUSH,,258770,,,,,REF,0000008571,2017-08-10
20170811,20170820,20170811,8613,SME_S8_LongTail_Hi-PPM_DN_Final_Push,GCRM,ONCE,MY,PUSH,,57343,,,,,S8,0000008613,2017-08-11
20170811,20170820,20170811,8612,SME_S8_Longtail_Hi-PPM_SMU_Final_Push,GCRM,ONCE,MY,PUSH,,50282,33502,20545,2972,,S8,0000008612,2017-08-11
20170811,20170901,20170811,8672,SME_SegSurvey_Winner_2_PN,GCRM,ONCE,MY,PUSH,,243,,,,,,0000008672,2017-08-11
20170814,20170821,20170814,8789,A_SERIES_TEST_ACTIVE,GCRM,ONCE,MY,PUSH,,134557,,,,,,0000008789,2017-08-14
20170814,20170821,20170814,8788,J_SERIES_ACTIVE_TEST,GCRM,ONCE,MY,PUSH,,323196,,,,,,0000008788,2017-08-14
20170814,20170821,20170814,8790,LEGACY_Test_Active,GCRM,ONCE,MY,PUSH,,465764,,,,,,0000008790,2017-08-14
20170814,20170821,20170814,8791,MID_TIER _TEST_ACTIVE,GCRM,ONCE,MY,PUSH,,333172,,,,,,0000008791,2017-08-14
20170816,20170823,20170816,8934,SME_IM_N8_ROI_ASERIES_MPP,GCRM,ONCE,MY,PUSH,,185557,,,,,NOTE8,0000008934,2017-08-16
20170816,20170823,20170816,8958,SME_IM_N8_ROI_Flipper_MPP,GCRM,ONCE,MY,PUSH,,1760645,,,,,NOTE8,0000008958,2017-08-16
20170816,20170823,20170816,8935,SME_IM_N8_ROI_JSERIES_MPP,GCRM,ONCE,MY,PUSH,,478406,,,,,NOTE8,0000008935,2017-08-16
20170816,20170823,20170816,8932,SME_IM_N8_ROI_NOTE_MPP,GCRM,ONCE,MY,PUSH,,777453,,,,,NOTE8,0000008932,2017-08-16
20170816,20170823,20170816,8939,SME_IM_N8_ROI_OTHERS_MPP,GCRM,ONCE,MY,PUSH,,418184,,,,,NOTE8,0000008939,2017-08-16
20170816,20170823,20170816,8933,SME_IM_N8_ROI_SSERIES_MPP,GCRM,ONCE,MY,PUSH,,703238,,,,,NOTE8,0000008933,2017-08-16
20170816,20170823,20170816,8953,SME_IM_N8_ROI_static_MPP,GCRM,ONCE,MY,PUSH,,1760562,,,,,NOTE8,0000008953,2017-08-16
20170816,20170831,20170816,8973,SME_IM_JPro_Onb_Tealive_A_PN,GCRM,ONCE,MY,PUSH,,2146,,,,,,0000008973,2017-08-16
20170816,20170831,20170816,8974,SME_IM_JPro_Onb_Tealive_B_PN,GCRM,ONCE,MY,PUSH,,2150,1835,1635,474,,,0000008974,2017-08-16
20170816,20170823,20170816,8907,SME_Spay_Promo_HM_MPP,GCRM,ONCE,MY,PUSH,,93472,58953,50550,4377,,,0000008907,2017-08-16
20170816,20170823,20170816,8915,SEPCO_Note8_Event_Pre-Reg_Flagship_PN,GCRM,ONCE,PH,PUSH,,4580,,,,,NOTE8,0000008915,2017-08-16
20170816,20170823,20170816,8916,SEPCO_Note8_Event_Pre-Reg_FS_PN,GCRM,ONCE,PH,PUSH,,10992,,,,,NOTE8,0000008916,2017-08-16
20170816,20170823,20170816,8914,SEPCO_Note8_Event_Pre-Reg_LeadSc_PN,GCRM,ONCE,PH,PUSH,,127195,,,,,NOTE8,0000008914,2017-08-16
20170816,20170823,20170816,8904,SEPCO_Note8_Event_Pre-Reg_Note7User_PN,GCRM,ONCE,PH,PUSH,,1895,,,,,NOTE8,0000008904,2017-08-16
20170816,20170823,20170816,8920,SEPCO_Note8_Event_Pre-Reg_Note7User_PN,GCRM,ONCE,PH,PUSH,,1701,,,,,NOTE8,0000008920,2017-08-16
20170816,20170823,20170816,8918,SEPCO_Note8_Event_Pre-Reg_Ret_PN,GCRM,ONCE,PH,PUSH,,130893,,,,,NOTE8,0000008918,2017-08-16
20170816,20170823,20170816,8911,SEPCO_Note8_Event_Pre-Reg_SNUsers_PN,GCRM,ONCE,PH,PUSH,,250568,,,,,NOTE8,0000008911,2017-08-16
20170816,20170823,20170816,8905,SEPCO_Note8_Event_Pre-Reg_SuperFans_PN,GCRM,ONCE,PH,PUSH,,1022,,,,,NOTE8,0000008905,2017-08-16
20170816,20170823,20170816,8919,SEPCO_Note8_Event_Pre-Reg_SuperFans_PN,GCRM,ONCE,PH,PUSH,,884,,,,,NOTE8,0000008919,2017-08-16
20170816,20170823,20170816,8917,SEPCO_Note8_Event_Pre-Reg_Switched_PN,GCRM,ONCE,PH,PUSH,,3240,,,,,NOTE8,0000008917,2017-08-16
20170816,20170823,20170816,8912,SEPCO_Note8_Event_Pre-Reg_TabConv_PN,GCRM,ONCE,PH,PUSH,,96899,,,,,NOTE8,0000008912,2017-08-16
20170816,20170823,20170817,8963,SME_IM_N8_ROI_Flipper1_MPP,GCRM,ONCE,MY,PUSH,,3423692,,,,,NOTE8,0000008963,2017-08-17
20170817,20170826,20170817,9020,SME_IM_N8_ROI_Flipper2_MPP,GCRM,ONCE,MY,PUSH,,1711824,,,,,NOTE8,0000009020,2017-08-17
20170817,20170824,20170817,9021,SME_IM_N8_ROI_FlipperA_PN,GCRM,ONCE,MY,PUSH,,856412,,,,,NOTE8,0000009021,2017-08-17
20170817,20170824,20170817,9022,SME_IM_N8_ROI_FlipperB_PN,GCRM,ONCE,MY,PUSH,,856424,284938,199050,30212,,NOTE8,0000009022,2017-08-17
20170816,20170823,20170817,8968,SME_IM_N8_ROI_Static1_MPP,GCRM,ONCE,MY,PUSH,,3423228,,,,,NOTE8,0000008968,2017-08-17
20170817,20170824,20170817,9023,SME_IM_N8_ROI_StaticA_PN,GCRM,ONCE,MY,PUSH,,856442,,,,,NOTE8,0000009023,2017-08-17
20170817,20170824,20170817,9024,SME_IM_N8_ROI_StaticB_PN,GCRM,ONCE,MY,PUSH,,856449,,,,,NOTE8,0000009024,2017-08-17
20170817,20170825,20170817,9057,SENZ_GearS3_Frontier_Launch_PUSH,GCRM,ONCE,NZ,PUSH,,243654,147907,92537,8232,,,0000009057,2017-08-17
20170818,20170825,20170818,9134,SEIN_Note8_Unpacked_Invitation_W1_PN,GCRM,ONCE,ID,PUSH,,507848,,,,,NOTE8,0000009134,2017-08-18
20170816,20170823,20170818,9158,SEPCO_Note8_Event_Pre-Reg_W2_FS_PN,GCRM,ONCE,PH,PUSH,,10929,,,,,NOTE8,0000009158,2017-08-18
20170816,20170823,20170818,9147,SEPCO_Note8_Event_Pre-Reg_W2_Note7_PN,GCRM,ONCE,PH,PUSH,,1698,,,,,NOTE8,0000009147,2017-08-18
20170816,20170823,20170818,9149,SEPCO_Note8_Event_Pre-Reg_W2_SuperFan_PN,GCRM,ONCE,PH,PUSH,,878,,,,,NOTE8,0000009149,2017-08-18
20170816,20170823,20170818,9157,SEPCO_Note8_Event_Pre-Reg_W2_Switched_PN,GCRM,ONCE,PH,PUSH,,3251,,,,,NOTE8,0000009157,2017-08-18
20170629,20170831,20170818,7450,T_VN_PN_YJ,GCRM,ONCE,VN,PUSH,,17059,,,,,,0000007450,2017-08-18
20170821,20170828,20170821,9323,SME_QLED_FS-Upgr-Premium_PN,GCRM,ONCE,MY,PUSH,,113319,,,,,TV,0000009323,2017-08-21
20170821,20170828,20170821,9311,TSE_NOTE8_GREATGLOBALUNPACK_ALL_PN,GCRM,ONCE,TH,PUSH,,734721,235102,174227,23256,,NOTE8,0000009311,2017-08-21
20170822,20170829,20170822,9377,SME_IM_N8_UNPACK_MPP,GCRM,ONCE,MY,PUSH,,54060,,,,,NOTE8,0000009377,2017-08-22
20170822,20170829,20170822,9367,SME_N8_Fence Sitters_R1,GCRM,ONCE,MY,PUSH,,45858,,,,,NOTE8,0000009367,2017-08-22
20170823,20170823,20170822,9357,SEPCO_Note8_GlobalUnpack_Flagship_PN,GCRM,ONCE,PH,PUSH,,5102,,,,,NOTE8,0000009357,2017-08-22
20170823,20170823,20170822,9358,SEPCO_Note8_GlobalUnpack_FS_PN,GCRM,ONCE,PH,PUSH,,13490,,,,,NOTE8,0000009358,2017-08-22
20170823,20170823,20170822,9360,SEPCO_Note8_GlobalUnpack_LeadSc_PN,GCRM,ONCE,PH,PUSH,,165260,,,,,NOTE8,0000009360,2017-08-22
20170823,20170823,20170822,9361,SEPCO_Note8_GlobalUnpack_Note7User_PN,GCRM,ONCE,PH,PUSH,,1732,,,,,NOTE8,0000009361,2017-08-22
20170823,20170823,20170822,9373,SEPCO_Note8_GlobalUnpack_Note7User_PN,GCRM,ONCE,PH,PUSH,,1885,,,,,NOTE8,0000009373,2017-08-22
20170823,20170823,20170822,9362,SEPCO_Note8_GlobalUnpack_Ret_PN,GCRM,ONCE,PH,PUSH,,138459,,,,,NOTE8,0000009362,2017-08-22
20170823,20170829,20170822,9369,SEPCO_Note8_GlobalUnpack_SNUser_PN,GCRM,ONCE,PH,PUSH,,249754,,,,,NOTE8,0000009369,2017-08-22
20170823,20170829,20170822,9372,SEPCO_Note8_GlobalUnpack_SNUser_PN,GCRM,ONCE,PH,PUSH,,249759,,,,,NOTE8,0000009372,2017-08-22
20170823,20170823,20170822,9363,SEPCO_Note8_GlobalUnpack_SuperFans_PN,GCRM,ONCE,PH,PUSH,,1027,,,,,NOTE8,0000009363,2017-08-22
20170823,20170823,20170822,9364,SEPCO_Note8_GlobalUnpack_Switched_PN,GCRM,ONCE,PH,PUSH,,3608,,,,,NOTE8,0000009364,2017-08-22
20170823,20170825,20170822,9366,SAPL_Bixby_ServiceLaunch_S8_Push,GCRM,ONCE,SG,PUSH,,30434,,,,,,0000009366,2017-08-22
20170823,20170823,20170822,9339,TSE_Note8_GreatGlobalLive_ALL_PN,GCRM,ONCE,TH,PUSH,,57003,26445,19221,3768,,NOTE8,0000009339,2017-08-22
20170823,20170830,20170823,8525,SME_IM_S8_BixbyLaunch_PN,GCRM,ONCE,MY,PUSH,,20742,,,,,,0000008525,2017-08-23
20170823,20170830,20170823,8526,SME_IM_S8Plus_BixbyLaunch_PN,GCRM,ONCE,MY,PUSH,,27437,,,,,,0000008526,2017-08-23
20170823,20170825,20170823,9444,SAPL_Bixby_ServiceLaunch_S8_Push,GCRM,ONCE,SG,PUSH,,1545,,,,,,0000009444,2017-08-23
20170823,20170825,20170823,9453,SAPL_Bixby_ServiceLaunch_S8_Push,GCRM,ONCE,SG,PUSH,,30786,,,,,,0000009453,2017-08-23
20170824,20170825,20170823,9432,SAPL_Bixby_ServiceLaunch_S8_Pushv2,GCRM,ONCE,SG,PUSH,,674,,,,,,0000009432,2017-08-23
20170823,20170825,20170823,9439,SAPL_Bixby_ServiceLaunch_S8_Pushv2,GCRM,ONCE,SG,PUSH,,674,,,,,,0000009439,2017-08-23
20170823,20170830,20170823,9446,SAVINA_Note 8_Unpacked_EA_PN,GCRM,ONCE,VN,PUSH,,17396,,,,,NOTE8,0000009446,2017-08-23
20170823,20170830,20170823,9454,SAVINA_Note 8_Unpacked_LOY_PN,GCRM,ONCE,VN,PUSH,,58303,,,,,NOTE8,0000009454,2017-08-23
20170823,20170830,20170823,9455,SAVINA_Note 8_Unpacked_TechEngaged_PN,GCRM,ONCE,VN,PUSH,,393,,,,,NOTE8,0000009455,2017-08-23
20170823,20170830,20170823,9457,SAVINA_Note8_Unpacked_EA_PN_V2,GCRM,ONCE,VN,PUSH,,17394,,,,,NOTE8,0000009457,2017-08-23
20170823,20170830,20170823,9434,SAVINA_Note8_Unpacked_FS_PN,GCRM,ONCE,VN,PUSH,,3580,,,,,NOTE8,0000009434,2017-08-23
20170823,20170830,20170823,9460,SAVINA_Note8_Unpacked_LOY_PN_V3,GCRM,ONCE,VN,PUSH,,58294,,,,,NOTE8,0000009460,2017-08-23
20170823,20170830,20170823,9433,SAVINA_Note8_Unpacked_Note7_PN,GCRM,ONCE,VN,PUSH,,9524,,,,,NOTE8,0000009433,2017-08-23
20170823,20170830,20170823,9458,SAVINA_Note8_Unpacked_Retention_PN,GCRM,ONCE,VN,PUSH,,59733,,,,,NOTE8,0000009458,2017-08-23
20170823,20170830,20170823,9461,SAVINA_Note8_Unpacked_TechEngaged_PN_V2,GCRM,ONCE,VN,PUSH,,393,,,,,NOTE8,0000009461,2017-08-23
20170824,20170831,20170824,9585,SEIN_CE&DA_FestivalMerdeka_Gp1_PN,GCRM,ONCE,ID,PUSH,,321713,,,,,,0000009585,2017-08-24
20170824,20170831,20170824,9593,SEIN_CE&DA_FestivalMerdeka_Gp2_PN,GCRM,ONCE,ID,PUSH,,321724,,,,,,0000009593,2017-08-24
20170824,20170831,20170824,9594,SEIN_CE&DA_FestivalMerdeka_Gp3_PN,GCRM,ONCE,ID,PUSH,,428960,,,,,,0000009594,2017-08-24
20170824,20170917,20170824,9623,SME_IM_S8_KennyRogers_A_PN,GCRM,ONCE,MY,PUSH,,8701,,,,,S8,0000009623,2017-08-24
20170824,20170917,20170824,9622,SME_IM_S8_KennyRogers_B_PN,GCRM,ONCE,MY,PUSH,,8721,,,,,S8,0000009622,2017-08-24
20170825,20170901,20170825,9711,SEIN_S8_Trade-in_SerpongMall_PN,GCRM,ONCE,ID,PUSH,,17843,14318,11431,1636,,S8,0000009711,2017-08-25
20170828,20170912,20170828,9815,SME_IM_Note8_Fencesitter,GCRM,ONCE,MY,PUSH,,3776,,,,,NOTE8,0000009815,2017-08-28
20170828,20170917,20170828,9829,SME_IM_S8_KennyRogers_PN,GCRM,ONCE,MY,PUSH,,26396,,,,,S8,0000009829,2017-08-28
20170828,20170904,20170828,9784,SEPCO_Note8_BlueCarpet_FenceSitter_PN,GCRM,ONCE,PH,PUSH,,2375,1820,1271,186,,NOTE8,0000009784,2017-08-28
20170828,20170904,20170828,9783,SEPCO_Note8_BlueCarpet_Flagship_PN,GCRM,ONCE,PH,PUSH,,1708,1261,805,88,,NOTE8,0000009783,2017-08-28
20170828,20170904,20170828,9785,SEPCO_Note8_BlueCarpet_LeadScore_PN,GCRM,ONCE,PH,PUSH,,96296,77976,54833,7262,,NOTE8,0000009785,2017-08-28
20170828,20170904,20170828,9786,SEPCO_Note8_BlueCarpet_Note7_PN,GCRM,ONCE,PH,PUSH,,742,332,250,61,,NOTE8,0000009786,2017-08-28
20170828,20170904,20170828,9787,SEPCO_Note8_BlueCarpet_Note8PreReg_PN,GCRM,ONCE,PH,PUSH,,810,647,564,329,,NOTE8,0000009787,2017-08-28
20170828,20170904,20170828,9788,SEPCO_Note8_BlueCarpet_NoteRetention_PN,GCRM,ONCE,PH,PUSH,,62875,47835,33100,4484,,NOTE8,0000009788,2017-08-28
20170828,20170904,20170828,9789,SEPCO_Note8_BlueCarpet_NoteSwitchers_PN,GCRM,ONCE,PH,PUSH,,3259,2394,1984,340,,NOTE8,0000009789,2017-08-28
20170828,20170904,20170828,9790,SEPCO_Note8_BlueCarpet_SNUsers_PN,GCRM,ONCE,PH,PUSH,,109571,80586,53470,4865,,NOTE8,0000009790,2017-08-28
20170828,20170904,20170828,9791,SEPCO_Note8_BlueCarpet_SuperFans_PN,GCRM,ONCE,PH,PUSH,,886,620,497,103,,NOTE8,0000009791,2017-08-28
20170828,20170830,20170828,9773,SAPL_Note8_Preorder_NotOpen_Push,GCRM,ONCE,SG,PUSH,,415243,,,,,NOTE8,0000009773,2017-08-28
20170829,20170831,20170828,9779, SAPL_Bixby_ServiceLaunch_S8_Optout_Push,GCRM,IGNORE MKT PERM.,SG,PUSH,,56926,,,,,,0000009779,2017-08-28
20170829,20170831,20170828,9775,SAPL_Bixby_ServiceLaunch_S8_Optout_Push,GCRM,ONCE,SG,PUSH,,652,,,,,,0000009775,2017-08-28
20170828,20170904,20170828,9832,TSE_S8_LongTail_W3_HiPPM_Control_PN,GCRM,ONCE,TH,PUSH,,5213,3626,3144,200,,S8,0000009832,2017-08-28
20170828,20170904,20170828,9835,TSE_S8_LongTail_W3_HiPPM-DN_PN,GCRM,ONCE,TH,PUSH,,42507,27817,23867,1707,,S8,0000009835,2017-08-28
20170828,20170904,20170828,9836,TSE_S8_LongTail_W3_HiPPM-DP_PN,GCRM,ONCE,TH,PUSH,,6655,3515,2929,236,,S8,0000009836,2017-08-28
20170828,20170904,20170828,9834,TSE_S8_LongTail_W3_HiPPM-SMU_PN,GCRM,ONCE,TH,PUSH,,37542,26079,22369,1583,,S8,0000009834,2017-08-28
20170828,20170904,20170828,9837,TSE_S8_LongTail_W3_HiPPM-SSF_PN,GCRM,ONCE,TH,PUSH,,23943,18051,15469,917,,S8,0000009837,2017-08-28
20170828,20170904,20170828,9833,TSE_S8_LongTail_W3_HiPPM-TF_PN,GCRM,ONCE,TH,PUSH,,28376,20331,17497,1102,,S8,0000009833,2017-08-28
20170828,20170904,20170828,9838,TSE_S8_LongTail_W3_HiPPM-USG_PN,GCRM,ONCE,TH,PUSH,,4843,3116,2673,242,,S8,0000009838,2017-08-28
20170828,20170904,20170828,9839,TSE_S8_LongTail_W3_MedPPM-Control_PN,GCRM,ONCE,TH,PUSH,,2554,1869,1566,107,,S8,0000009839,2017-08-28
20170828,20170904,20170828,9844,TSE_S8_LongTail_W3_MedPPM-DN_PN,GCRM,ONCE,TH,PUSH,,29753,21986,18473,1336,,S8,0000009844,2017-08-28
20170828,20170904,20170828,9845,TSE_S8_LongTail_W3_MedPPM-DP_PN,GCRM,ONCE,TH,PUSH,,2212,1505,1146,159,,S8,0000009845,2017-08-28
20170828,20170904,20170828,9842,TSE_S8_LongTail_W3_MedPPM-SMU_PN,GCRM,ONCE,TH,PUSH,,7868,5690,4838,302,,S8,0000009842,2017-08-28
20170828,20170904,20170828,9846,TSE_S8_LongTail_W3_MedPPM-SSF_PN,GCRM,ONCE,TH,PUSH,,7850,7153,6241,615,,S8,0000009846,2017-08-28
20170828,20170904,20170828,9840,TSE_S8_LongTail_W3_MedPPM-TF_PN,GCRM,ONCE,TH,PUSH,,7334,5425,4602,290,,S8,0000009840,2017-08-28
20170828,20170904,20170828,9847,TSE_S8_LongTail_W3_MedPPM-USG_PN,GCRM,ONCE,TH,PUSH,,2510,1892,1713,285,,S8,0000009847,2017-08-28
20170828,20170904,20170828,9827,TSE_S8_Sust_FS_Ctrl_PN,GCRM,ONCE,TH,PUSH,,568,469,381,58,,S8,0000009827,2017-08-28
20170828,20170904,20170828,9825,TSE_S8_Sust_FS_DN_PN,GCRM,ONCE,TH,PUSH,,2839,1896,1579,239,,S8,0000009825,2017-08-28
20170828,20170904,20170828,9822,TSE_S8_Sust_FS_Others_PN,GCRM,ONCE,TH,PUSH,,42112,34638,27362,4083,,S8,0000009822,2017-08-28
20170828,20170904,20170828,9824,TSE_S8_Sust_FS_SMU-F_PN,GCRM,ONCE,TH,PUSH,,971,808,573,75,,S8,0000009824,2017-08-28
20170828,20170904,20170828,9823,TSE_S8_Sust_FS_SMU-M_PN,GCRM,ONCE,TH,PUSH,,1015,815,563,101,,S8,0000009823,2017-08-28
20170828,20170904,20170828,9826,TSE_S8_Sust_FS_SSF_PN,GCRM,ONCE,TH,PUSH,,6288,5336,4283,438,,S8,0000009826,2017-08-28
20170828,20170904,20170828,9814,TSE_S8_Sust_LOY_Ctrl_PN,GCRM,ONCE,TH,PUSH,,1579,1199,354,44,,S8,0000009814,2017-08-28
20170828,20170904,20170828,9812,TSE_S8_Sust_LOY_DN_PN,GCRM,ONCE,TH,PUSH,,24203,16203,10521,1247,,S8,0000009812,2017-08-28
20170828,20170904,20170828,9809,TSE_S8_Sust_LOY_Others_PN,GCRM,ONCE,TH,PUSH,,31270,24533,20076,2591,,S8,0000009809,2017-08-28
20170828,20170904,20170828,9811,TSE_S8_Sust_LOY_SMU-F_PN,GCRM,ONCE,TH,PUSH,,9409,7647,6885,631,,S8,0000009811,2017-08-28
20170828,20170904,20170828,9810,TSE_S8_Sust_LOY_SMU-M_PN,GCRM,ONCE,TH,PUSH,,10507,8176,7316,999,,S8,0000009810,2017-08-28
20170828,20170904,20170828,9813,TSE_S8_Sust_LOY_SSF_PN,GCRM,ONCE,TH,PUSH,,17887,14655,11163,1078,,S8,0000009813,2017-08-28
20170828,20170904,20170828,9821,TSE_S8_Sust_MA_Ctrl_PN,GCRM,ONCE,TH,PUSH,,710,542,315,31,,S8,0000009821,2017-08-28
20170828,20170904,20170828,9819,TSE_S8_Sust_MA_DN_PN,GCRM,ONCE,TH,PUSH,,11138,8712,6308,573,,S8,0000009819,2017-08-28
20170828,20170904,20170828,9816,TSE_S8_Sust_MA_Others_PN,GCRM,ONCE,TH,PUSH,,16659,11379,8290,800,,S8,0000009816,2017-08-28
20170828,20170904,20170828,9818,TSE_S8_Sust_MA_SMU-F_PN,GCRM,ONCE,TH,PUSH,,9803,6893,4915,322,,S8,0000009818,2017-08-28
20170828,20170904,20170828,9817,TSE_S8_Sust_MA_SMU-M_PN,GCRM,ONCE,TH,PUSH,,10461,7313,5461,409,,S8,0000009817,2017-08-28
20170828,20170904,20170828,9820,TSE_S8_Sust_MA_SSF_PN,GCRM,ONCE,TH,PUSH,,11081,9986,7187,388,,S8,0000009820,2017-08-28
20170828,20170904,20170828,9808,TSE_S8_Sust_MedPPM_Ctrl_PN,GCRM,ONCE,TH,PUSH,,1451,1188,1059,138,,S8,0000009808,2017-08-28
20170828,20170904,20170828,9806,TSE_S8_Sust_MedPPM_DN_PN,GCRM,ONCE,TH,PUSH,,15655,12738,11598,1294,,S8,0000009806,2017-08-28
